county,make,month,model_year,vehicle_count
Spokane,NISSAN,9,2013,47
Spokane,NISSAN,9,2014,11
Spokane,NISSAN,9,2015,41
Spokane,NISSAN,9,2016,20
Spokane,NISSAN,9,2017,5
Spokane,NISSAN,9,2018,7
Spokane,NISSAN,9,2019,6
Spokane,NISSAN,9,2020,2
Spokane,NISSAN,10,2011,15
Spokane,NISSAN,10,2012,30
Spokane,NISSAN,10,2013,50
Spokane,NISSAN,10,2014,14
Spokane,NISSAN,10,2015,57
Spokane,NISSAN,10,2016,17
Spokane,NISSAN,10,2017,3
Spokane,NISSAN,10,2018,14
Spokane,NISSAN,10,2019,10
Spokane,NISSAN,11,2011,32
Spokane,NISSAN,11,2012,17
Spokane,NISSAN,11,2013,20
Spokane,NISSAN,11,2014,7
Spokane,NISSAN,11,2015,34
Spokane,NISSAN,11,2016,9
Spokane,NISSAN,11,2017,4
Spokane,NISSAN,11,2018,11
Spokane,NISSAN,11,2019,5
Spokane,NISSAN,11,2020,2
Spokane,NISSAN,12,2011,26
Spokane,NISSAN,12,2012,11
Spokane,NISSAN,12,2013,32
Spokane,NISSAN,12,2014,6
Spokane,NISSAN,12,2015,28
Spokane,NISSAN,12,2016,16
Spokane,NISSAN,12,2017,6
Spokane,NISSAN,12,2018,7
Spokane,NISSAN,12,2019,10
Spokane,PORSCHE,2,2016,2
Spokane,PORSCHE,2,2019,2
Spokane,PORSCHE,2,2020,1
Spokane,PORSCHE,3,2018,1
Spokane,PORSCHE,3,2020,2
Spokane,PORSCHE,4,2018,3
Spokane,PORSCHE,5,2016,5
Spokane,PORSCHE,5,2018,1
Spokane,PORSCHE,6,2016,5
Spokane,PORSCHE,6,2018,2
Spokane,PORSCHE,7,2016,2
Spokane,PORSCHE,7,2019,2
Spokane,PORSCHE,8,2015,1
Spokane,PORSCHE,8,2017,4
Spokane,PORSCHE,8,2018,2
Spokane,PORSCHE,9,2016,1
Spokane,PORSCHE,10,2015,4
Spokane,PORSCHE,10,2016,3
Spokane,PORSCHE,11,2015,2
Spokane,PORSCHE,12,2015,2
Spokane,PORSCHE,12,2018,2
Spokane,SMART,1,2013,1
Spokane,SMART,1,2015,1
Spokane,SMART,1,2016,2
Spokane,SMART,2,2014,1
Spokane,SMART,3,2014,4
Spokane,SMART,4,2014,2
Spokane,SMART,5,2013,6
Spokane,SMART,6,2013,4
Spokane,SMART,7,2015,1
Spokane,SMART,8,2013,1
Spokane,SMART,8,2014,2
Spokane,SMART,8,2019,3
Spokane,SMART,9,2013,4
Spokane,SMART,9,2015,2
Spokane,SMART,10,2013,2
Spokane,SMART,11,2015,1
Spokane,SMART,12,2013,2
Spokane,SUBARU,2,2019,1
Spokane,SUBARU,5,2019,3
Spokane,SUBARU,8,2019,2
Spokane,TESLA,1,2008,2
Spokane,TESLA,1,2012,16
Spokane,TESLA,1,2013,6
Spokane,TESLA,1,2014,10
Spokane,TESLA,1,2015,13
Spokane,TESLA,1,2016,13
Spokane,TESLA,1,2017,25
Spokane,TESLA,1,2018,63
Spokane,TESLA,1,2019,6
Spokane,TESLA,1,2020,71
Spokane,TESLA,1,2021,32
Spokane,TESLA,2,2012,2
Spokane,TESLA,2,2013,7
Spokane,TESLA,2,2014,8
Spokane,TESLA,2,2015,3
Spokane,TESLA,2,2016,20
Spokane,TESLA,2,2017,11
Spokane,TESLA,2,2018,31
Spokane,TESLA,2,2019,13
Spokane,TESLA,2,2020,16
Spokane,TESLA,2,2021,20
Spokane,TESLA,3,2008,9
Spokane,TESLA,3,2010,1
Spokane,TESLA,3,2012,1
Spokane,TESLA,3,2013,13
Spokane,TESLA,3,2014,12
Spokane,TESLA,3,2015,9
Spokane,TESLA,3,2016,19
Spokane,TESLA,3,2017,13
Spokane,TESLA,3,2018,43
Spokane,TESLA,3,2019,16
Spokane,TESLA,3,2020,10
Spokane,TESLA,3,2021,8
Spokane,TESLA,4,2010,4
Spokane,TESLA,4,2011,1
Spokane,TESLA,4,2012,2
Spokane,TESLA,4,2013,14
Spokane,TESLA,4,2014,9
Spokane,TESLA,4,2015,13
Spokane,TESLA,4,2016,12
Spokane,TESLA,4,2017,13
Spokane,TESLA,4,2018,30
Spokane,TESLA,4,2019,29
Spokane,TESLA,4,2020,33
Spokane,TESLA,4,2021,56
Spokane,TESLA,5,2010,3
Spokane,TESLA,5,2013,10
Spokane,TESLA,5,2014,17
Spokane,TESLA,5,2015,13
Spokane,TESLA,5,2016,17
Spokane,TESLA,5,2017,8
Spokane,TESLA,5,2018,26
Spokane,TESLA,5,2019,34
Spokane,TESLA,5,2020,18
Spokane,TESLA,5,2021,42
Spokane,TESLA,6,2010,2
Spokane,TESLA,6,2013,16
Spokane,TESLA,6,2014,11
Spokane,TESLA,6,2015,20
Spokane,TESLA,6,2016,18
Spokane,TESLA,6,2017,11
Spokane,TESLA,6,2018,41
Spokane,TESLA,6,2019,34
Spokane,TESLA,6,2020,11
Spokane,TESLA,7,2008,1
Spokane,TESLA,7,2010,2
Spokane,TESLA,7,2013,23
Spokane,TESLA,7,2014,12
Spokane,TESLA,7,2015,22
Spokane,TESLA,7,2016,13
Spokane,TESLA,7,2017,11
Spokane,TESLA,7,2018,25
Spokane,TESLA,7,2019,18
Spokane,TESLA,7,2020,34
Spokane,TESLA,8,2010,1
Spokane,TESLA,8,2011,1
Spokane,TESLA,8,2012,2
Spokane,TESLA,8,2013,12
Spokane,TESLA,8,2014,6
Spokane,TESLA,8,2015,9
Spokane,TESLA,8,2016,26
Spokane,TESLA,8,2017,9
Spokane,TESLA,8,2018,43
Spokane,TESLA,8,2019,30
Spokane,TESLA,8,2020,25
Spokane,TESLA,9,2013,4
Spokane,TESLA,9,2014,15
Spokane,TESLA,9,2015,20
Spokane,TESLA,9,2016,17
Spokane,TESLA,9,2017,10
Spokane,TESLA,9,2018,56
Spokane,TESLA,9,2019,25
Spokane,TESLA,9,2020,18
Spokane,TESLA,10,2011,2
Spokane,TESLA,10,2013,22
Spokane,TESLA,10,2014,6
Spokane,TESLA,10,2015,13
Spokane,TESLA,10,2016,17
Spokane,TESLA,10,2017,15
Spokane,TESLA,10,2018,94
Spokane,TESLA,10,2019,47
Spokane,TESLA,10,2020,30
Spokane,TESLA,11,2011,1
Spokane,TESLA,11,2012,4
Spokane,TESLA,11,2013,5
Spokane,TESLA,11,2014,3
Spokane,TESLA,11,2015,3
Spokane,TESLA,11,2016,23
Spokane,TESLA,11,2017,14
Spokane,TESLA,11,2018,81
Spokane,TESLA,11,2019,6
Spokane,TESLA,11,2020,56
Spokane,TESLA,11,2021,8
Spokane,TESLA,12,2012,9
Spokane,TESLA,12,2013,10
Spokane,TESLA,12,2014,4
Spokane,TESLA,12,2015,10
Spokane,TESLA,12,2016,17
Spokane,TESLA,12,2017,14
Spokane,TESLA,12,2018,87
Spokane,TESLA,12,2019,5
Spokane,TESLA,12,2020,34
Spokane,TESLA,12,2021,20
Spokane,TH!NK,9,2011,2
Spokane,TH!NK,10,2011,3
Spokane,TOYOTA,1,2012,6
Spokane,TOYOTA,1,2014,4
Spokane,TOYOTA,1,2015,3
Spokane,TOYOTA,1,2017,8
Spokane,TOYOTA,1,2019,1
Spokane,TOYOTA,1,2020,2
Spokane,TOYOTA,2,2012,8
Spokane,TOYOTA,2,2013,2
Spokane,TOYOTA,2,2014,3
Spokane,TOYOTA,2,2017,10
Spokane,TOYOTA,2,2018,8
Spokane,TOYOTA,2,2019,2
Spokane,TOYOTA,2,2021,4
Spokane,TOYOTA,3,2012,24
Spokane,TOYOTA,3,2013,2
Spokane,TOYOTA,3,2014,4
Spokane,TOYOTA,3,2017,7
Spokane,TOYOTA,3,2018,3
Spokane,TOYOTA,3,2020,1
Spokane,TOYOTA,3,2021,2
Spokane,TOYOTA,4,2012,23
Spokane,TOYOTA,4,2013,2
Spokane,TOYOTA,4,2014,4
Spokane,TOYOTA,4,2017,9
Spokane,TOYOTA,4,2018,7
Spokane,TOYOTA,4,2019,6
Spokane,TOYOTA,4,2021,8
Spokane,TOYOTA,5,2012,5
Spokane,TOYOTA,5,2015,2
Spokane,TOYOTA,5,2017,12
Spokane,TOYOTA,5,2018,7
Spokane,TOYOTA,5,2019,4
Spokane,TOYOTA,5,2020,2
Spokane,TOYOTA,5,2021,2
Spokane,TOYOTA,6,2012,2
Spokane,TOYOTA,6,2014,2
Spokane,TOYOTA,6,2015,6
Spokane,TOYOTA,6,2017,11
Spokane,TOYOTA,6,2020,2
Spokane,TOYOTA,7,2012,2
Spokane,TOYOTA,7,2013,1
Spokane,TOYOTA,7,2014,3
Spokane,TOYOTA,7,2015,3
Spokane,TOYOTA,7,2017,9
Spokane,TOYOTA,7,2018,3
Spokane,TOYOTA,7,2019,2
Spokane,TOYOTA,8,2012,4
Spokane,TOYOTA,8,2013,3
Spokane,TOYOTA,8,2014,1
Spokane,TOYOTA,8,2015,1
Spokane,TOYOTA,8,2017,14
Spokane,TOYOTA,8,2018,10
Spokane,TOYOTA,8,2019,5
Spokane,TOYOTA,9,2012,11
Spokane,TOYOTA,9,2013,5
Spokane,TOYOTA,9,2014,7
Spokane,TOYOTA,9,2017,5
Spokane,TOYOTA,9,2018,10
Spokane,TOYOTA,9,2019,4
Spokane,TOYOTA,10,2013,4
Spokane,TOYOTA,10,2014,9
Spokane,TOYOTA,10,2015,4
Spokane,TOYOTA,10,2017,12
Spokane,TOYOTA,10,2018,3
Spokane,TOYOTA,10,2020,4
Spokane,TOYOTA,10,2021,2
Spokane,TOYOTA,11,2013,3
Spokane,TOYOTA,11,2014,2
Spokane,TOYOTA,11,2017,6
Spokane,TOYOTA,11,2018,2
Spokane,TOYOTA,12,2012,2
Spokane,TOYOTA,12,2015,1
Spokane,TOYOTA,12,2017,10
Spokane,TOYOTA,12,2019,1
Spokane,TOYOTA,12,2021,4
Spokane,VOLKSWAGEN,1,2015,2
Spokane,VOLKSWAGEN,1,2016,6
Spokane,VOLKSWAGEN,1,2018,3
Spokane,VOLKSWAGEN,1,2019,5
Spokane,VOLKSWAGEN,2,2016,1
Spokane,VOLKSWAGEN,3,2015,3
Spokane,VOLKSWAGEN,3,2016,3
Spokane,VOLKSWAGEN,3,2019,4
Spokane,VOLKSWAGEN,4,2015,3
Spokane,VOLKSWAGEN,4,2016,4
Spokane,VOLKSWAGEN,5,2015,2
Spokane,VOLKSWAGEN,5,2019,2
Spokane,VOLKSWAGEN,6,2015,1
Spokane,VOLKSWAGEN,6,2016,1
Spokane,VOLKSWAGEN,7,2015,1
Spokane,VOLKSWAGEN,7,2016,2
Spokane,VOLKSWAGEN,8,2016,3
Spokane,VOLKSWAGEN,8,2019,5
Spokane,VOLKSWAGEN,9,2015,5
Spokane,VOLKSWAGEN,9,2019,11
Spokane,VOLKSWAGEN,10,2015,3
Spokane,VOLKSWAGEN,10,2016,2
Spokane,VOLKSWAGEN,10,2019,1
Spokane,VOLKSWAGEN,11,2015,1
Spokane,VOLKSWAGEN,11,2018,1
Spokane,VOLKSWAGEN,11,2019,4
Spokane,VOLKSWAGEN,12,2015,3
Spokane,VOLKSWAGEN,12,2016,4
Spokane,VOLKSWAGEN,12,2019,2
Spokane,VOLVO,1,2017,1
Spokane,VOLVO,2,2019,2
Spokane,VOLVO,3,2017,1
Spokane,VOLVO,4,2016,2
Spokane,VOLVO,4,2017,1
Spokane,VOLVO,4,2018,1
Spokane,VOLVO,5,2017,2
Spokane,VOLVO,5,2018,3
Spokane,VOLVO,6,2017,2
Spokane,VOLVO,6,2018,1
Spokane,VOLVO,7,2017,1
Spokane,VOLVO,9,2016,1
Spokane,VOLVO,9,2018,1
Spokane,VOLVO,10,2016,3
Spokane,VOLVO,10,2018,3
Spokane,VOLVO,11,2018,9
Spokane,VOLVO,11,2019,3
Spokane,VOLVO,12,2017,2
Spokane,VOLVO,12,2018,1
Spokane,WHEEGO ELECTRIC CARS,3,2011,3
Spokane,WHEEGO ELECTRIC CARS,4,2011,5
Spokane,WHEEGO ELECTRIC CARS,5,2011,3
Spokane,WHEEGO ELECTRIC CARS,10,2011,1
Spokane,WHEEGO ELECTRIC CARS,11,2011,3
Thurston,AUDI,1,2016,4
Thurston,AUDI,1,2017,9
Thurston,AUDI,1,2018,4
Thurston,AUDI,1,2019,3
Thurston,AUDI,1,2021,2
Thurston,AUDI,2,2016,6
Thurston,AUDI,2,2017,2
Thurston,AUDI,2,2018,2
Thurston,AUDI,2,2019,4
Thurston,AUDI,2,2020,3
Thurston,AUDI,2,2021,2
Thurston,AUDI,3,2016,1
Thurston,AUDI,3,2017,6
Thurston,AUDI,3,2018,2
Thurston,AUDI,3,2019,4
Thurston,AUDI,3,2020,1
Thurston,AUDI,3,2021,4
Thurston,AUDI,4,2016,4
Thurston,AUDI,4,2017,2
Thurston,AUDI,4,2020,7
Thurston,AUDI,4,2021,6
Thurston,AUDI,5,2016,3
Thurston,AUDI,5,2017,1
Thurston,AUDI,5,2020,2
Thurston,AUDI,5,2021,2
Thurston,AUDI,6,2016,4
Thurston,AUDI,6,2017,2
Thurston,AUDI,6,2019,2
Thurston,AUDI,6,2020,2
Thurston,AUDI,7,2016,1
Thurston,AUDI,7,2018,1
Thurston,AUDI,7,2019,2
Thurston,AUDI,8,2016,5
Thurston,AUDI,8,2017,2
Thurston,AUDI,8,2018,2
Thurston,AUDI,8,2019,3
Thurston,AUDI,9,2016,6
Thurston,AUDI,9,2017,2
Thurston,AUDI,9,2019,2
Thurston,AUDI,10,2016,13
Thurston,AUDI,10,2020,2
Thurston,AUDI,11,2019,1
Thurston,AUDI,12,2016,3
Thurston,AUDI,12,2017,1
Thurston,AUDI,12,2018,2
Thurston,AUDI,12,2019,1
Thurston,AUDI,12,2020,3
Thurston,BMW,1,2014,10
Thurston,BMW,1,2015,9
Thurston,BMW,1,2016,9
Thurston,BMW,1,2017,3
Thurston,BMW,1,2018,4
Thurston,BMW,1,2019,2
Thurston,BMW,1,2020,1
Thurston,BMW,2,2014,12
Thurston,BMW,2,2015,4
Thurston,BMW,2,2016,6
Thurston,BMW,2,2017,8
Thurston,BMW,2,2019,1
Thurston,BMW,3,2014,5
Thurston,BMW,3,2015,7
Thurston,BMW,3,2016,5
Thurston,BMW,3,2017,10
Thurston,BMW,3,2018,3
Thurston,BMW,3,2021,2
Thurston,BMW,4,2014,7
Thurston,BMW,4,2015,13
Thurston,BMW,4,2016,2
Thurston,BMW,4,2017,11
Thurston,BMW,4,2018,6
Thurston,BMW,4,2019,1
Thurston,BMW,4,2020,2
Thurston,BMW,5,2014,21
Thurston,BMW,5,2015,3
Thurston,BMW,5,2017,6
Thurston,BMW,5,2018,7
Thurston,BMW,5,2019,2
Thurston,BMW,5,2021,6
Thurston,BMW,6,2014,10
Thurston,BMW,6,2016,2
Thurston,BMW,6,2017,2
Thurston,BMW,6,2018,6
Thurston,BMW,7,2014,6
Thurston,BMW,7,2015,9
Thurston,BMW,7,2016,9
Thurston,BMW,7,2017,4
Thurston,BMW,7,2018,11
Thurston,BMW,7,2019,2
Thurston,BMW,8,2014,7
Thurston,BMW,8,2015,6
Thurston,BMW,8,2016,18
Thurston,BMW,8,2017,4
Thurston,BMW,8,2018,9
Thurston,BMW,9,2014,13
Thurston,BMW,9,2015,1
Thurston,BMW,9,2016,8
Thurston,BMW,9,2017,7
Thurston,BMW,10,2014,4
Thurston,BMW,10,2015,3
Thurston,BMW,10,2016,13
Thurston,BMW,10,2017,9
Thurston,BMW,10,2018,3
Thurston,BMW,10,2019,3
Thurston,BMW,11,2014,6
Thurston,BMW,11,2015,5
Thurston,BMW,11,2016,2
Thurston,BMW,11,2017,5
Thurston,BMW,11,2018,1
Thurston,BMW,12,2014,4
Thurston,BMW,12,2015,9
Thurston,BMW,12,2016,7
Thurston,BMW,12,2017,8
Thurston,BMW,12,2018,1
Thurston,BMW,12,2019,1
Thurston,CADILLAC,1,2014,2
Thurston,CADILLAC,1,2016,2
Thurston,CADILLAC,2,2014,2
Thurston,CADILLAC,3,2016,2
Thurston,CADILLAC,4,2014,1
Thurston,CADILLAC,4,2016,1
Thurston,CADILLAC,4,2017,4
Thurston,CADILLAC,5,2014,2
Thurston,CADILLAC,7,2016,1
Thurston,CADILLAC,11,2014,1
Thurston,CADILLAC,11,2016,1
Thurston,CADILLAC,12,2014,1
Thurston,CHEVROLET,1,2011,2
Thurston,CHEVROLET,1,2012,9
Thurston,CHEVROLET,1,2013,44
Thurston,CHEVROLET,1,2014,17
Thurston,CHEVROLET,1,2015,15
Thurston,CHEVROLET,1,2016,14
Thurston,CHEVROLET,1,2017,68
Thurston,CHEVROLET,1,2018,10
Thurston,CHEVROLET,1,2019,19
Thurston,CHEVROLET,1,2020,23
Thurston,CHEVROLET,2,2011,2
Thurston,CHEVROLET,2,2012,18
Thurston,CHEVROLET,2,2013,36
Thurston,CHEVROLET,2,2014,14
Thurston,CHEVROLET,2,2015,14
Thurston,CHEVROLET,2,2016,12
Thurston,CHEVROLET,2,2017,41
Thurston,CHEVROLET,2,2018,13
Thurston,CHEVROLET,2,2019,9
Thurston,CHEVROLET,2,2020,13
Thurston,CHEVROLET,3,2011,9
Thurston,CHEVROLET,3,2012,11
Thurston,CHEVROLET,3,2013,39
Thurston,CHEVROLET,3,2014,7
Thurston,CHEVROLET,3,2015,17
Thurston,CHEVROLET,3,2016,10
Thurston,CHEVROLET,3,2017,62
Thurston,CHEVROLET,3,2018,46
Thurston,CHEVROLET,3,2019,17
Thurston,CHEVROLET,3,2020,19
Thurston,CHEVROLET,3,2021,4
Thurston,CHEVROLET,4,2011,9
Thurston,CHEVROLET,4,2012,38
Thurston,CHEVROLET,4,2013,42
Thurston,CHEVROLET,4,2014,12
Thurston,CHEVROLET,4,2015,23
Thurston,CHEVROLET,4,2016,18
Thurston,CHEVROLET,4,2017,105
Thurston,CHEVROLET,4,2018,31
Thurston,CHEVROLET,4,2019,31
Thurston,CHEVROLET,4,2020,14
Thurston,CHEVROLET,4,2021,2
Thurston,CHEVROLET,5,2011,17
Thurston,CHEVROLET,5,2012,24
Thurston,CHEVROLET,5,2013,43
Thurston,CHEVROLET,5,2014,46
Thurston,CHEVROLET,5,2015,8
Thurston,CHEVROLET,5,2016,13
Thurston,CHEVROLET,5,2017,215
Thurston,CHEVROLET,5,2018,41
Thurston,CHEVROLET,5,2019,15
Thurston,CHEVROLET,5,2020,10
Thurston,CHEVROLET,5,2021,4
Thurston,CHEVROLET,6,2012,26
Thurston,CHEVROLET,6,2013,48
Thurston,CHEVROLET,6,2014,37
Thurston,CHEVROLET,6,2015,7
Thurston,CHEVROLET,6,2016,5
Thurston,CHEVROLET,6,2017,75
Thurston,CHEVROLET,6,2018,23
Thurston,CHEVROLET,6,2019,6
Thurston,CHEVROLET,6,2020,2
Thurston,CHEVROLET,7,2012,20
Thurston,CHEVROLET,7,2013,66
Thurston,CHEVROLET,7,2014,39
Thurston,CHEVROLET,7,2015,8
Thurston,CHEVROLET,7,2016,8
Thurston,CHEVROLET,7,2017,59
Thurston,CHEVROLET,7,2018,36
Thurston,CHEVROLET,7,2019,26
Thurston,CHEVROLET,7,2020,2
Thurston,CHEVROLET,8,2012,25
Thurston,CHEVROLET,8,2013,52
Thurston,CHEVROLET,8,2014,39
Thurston,CHEVROLET,8,2015,17
Thurston,CHEVROLET,8,2016,13
Thurston,CHEVROLET,8,2017,38
Thurston,CHEVROLET,8,2018,29
Thurston,CHEVROLET,8,2019,23
Thurston,CHEVROLET,8,2020,4
Thurston,CHEVROLET,9,2012,53
Thurston,CHEVROLET,9,2013,44
Thurston,CHEVROLET,9,2014,27
Thurston,CHEVROLET,9,2015,11
Thurston,CHEVROLET,9,2016,9
Thurston,CHEVROLET,9,2017,53
Thurston,CHEVROLET,9,2018,20
Thurston,CHEVROLET,9,2019,12
Thurston,CHEVROLET,9,2020,4
Thurston,CHEVROLET,10,2011,3
Thurston,CHEVROLET,10,2012,38
Thurston,CHEVROLET,10,2013,46
Thurston,CHEVROLET,10,2014,14
Thurston,CHEVROLET,10,2015,15
Thurston,CHEVROLET,10,2016,14
Thurston,CHEVROLET,10,2017,75
Thurston,CHEVROLET,10,2018,17
Thurston,CHEVROLET,10,2019,25
Thurston,CHEVROLET,10,2020,12
Thurston,CHEVROLET,11,2011,4
Thurston,CHEVROLET,11,2012,27
Thurston,CHEVROLET,11,2013,40
Thurston,CHEVROLET,11,2014,21
Thurston,CHEVROLET,11,2015,9
Thurston,CHEVROLET,11,2016,12
Thurston,CHEVROLET,11,2017,62
Thurston,CHEVROLET,11,2018,16
Thurston,CHEVROLET,11,2019,11
Thurston,CHEVROLET,11,2020,6
Thurston,CHEVROLET,12,2011,2
Thurston,CHEVROLET,12,2012,14
Thurston,CHEVROLET,12,2013,35
Thurston,CHEVROLET,12,2014,16
Thurston,CHEVROLET,12,2015,17
Thurston,CHEVROLET,12,2016,7
Thurston,CHEVROLET,12,2017,81
Thurston,CHEVROLET,12,2018,28
Thurston,CHEVROLET,12,2019,17
Thurston,CHEVROLET,12,2020,7
Thurston,CHRYSLER,1,2017,7
Thurston,CHRYSLER,1,2018,7
Thurston,CHRYSLER,1,2019,4
Thurston,CHRYSLER,1,2020,8
Thurston,CHRYSLER,1,2021,4
Thurston,CHRYSLER,2,2017,5
Thurston,CHRYSLER,2,2018,4
Thurston,CHRYSLER,2,2019,1
Thurston,CHRYSLER,2,2020,2
Thurston,CHRYSLER,2,2021,8
Thurston,CHRYSLER,3,2018,11
Thurston,CHRYSLER,3,2019,4
Thurston,CHRYSLER,3,2020,2
Thurston,CHRYSLER,3,2021,6
Thurston,CHRYSLER,4,2018,12
Thurston,CHRYSLER,4,2019,2
Thurston,CHRYSLER,4,2021,10
Thurston,CHRYSLER,5,2017,3
Thurston,CHRYSLER,5,2018,8
Thurston,CHRYSLER,5,2019,2
Thurston,CHRYSLER,5,2020,3
Thurston,CHRYSLER,5,2021,10
Thurston,CHRYSLER,6,2018,5
Thurston,CHRYSLER,6,2020,4
Thurston,CHRYSLER,8,2017,2
Thurston,CHRYSLER,8,2018,4
Thurston,CHRYSLER,9,2018,10
Thurston,CHRYSLER,9,2020,2
Thurston,CHRYSLER,10,2018,8
Thurston,CHRYSLER,10,2020,2
Thurston,CHRYSLER,11,2017,1
Thurston,CHRYSLER,11,2018,1
Thurston,CHRYSLER,11,2020,6
Thurston,CHRYSLER,12,2017,4
Thurston,CHRYSLER,12,2018,7
Thurston,CHRYSLER,12,2020,4
Thurston,DODGE,10,1993,4
Thurston,FIAT,1,2013,3
Thurston,FIAT,1,2015,4
Thurston,FIAT,1,2016,1
Thurston,FIAT,1,2017,1
Thurston,FIAT,2,2014,2
Thurston,FIAT,2,2015,5
Thurston,FIAT,2,2016,2
Thurston,FIAT,2,2017,3
Thurston,FIAT,3,2014,1
Thurston,FIAT,3,2015,15
Thurston,FIAT,3,2016,1
Thurston,FIAT,3,2017,4
Thurston,FIAT,4,2014,5
Thurston,FIAT,4,2015,8
Thurston,FIAT,4,2016,2
Thurston,FIAT,5,2013,1
Thurston,FIAT,5,2014,9
Thurston,FIAT,5,2015,6
Thurston,FIAT,5,2016,4
Thurston,FIAT,5,2017,4
Thurston,FIAT,6,2013,2
Thurston,FIAT,6,2015,7
Thurston,FIAT,6,2016,2
Thurston,FIAT,6,2017,1
Thurston,FIAT,7,2015,2
Thurston,FIAT,7,2016,3
Thurston,FIAT,7,2017,4
Thurston,FIAT,8,2014,4
Thurston,FIAT,8,2015,11
Thurston,FIAT,8,2016,9
Thurston,FIAT,9,2013,2
Thurston,FIAT,9,2015,6
Thurston,FIAT,9,2016,1
Thurston,FIAT,9,2017,1
Thurston,FIAT,10,2013,7
Thurston,FIAT,10,2014,1
Thurston,FIAT,10,2015,12
Thurston,FIAT,10,2016,3
Thurston,FIAT,11,2014,6
Thurston,FIAT,11,2015,8
Thurston,FIAT,11,2016,2
Thurston,FIAT,11,2017,2
Thurston,FIAT,12,2013,2
Thurston,FIAT,12,2014,1
Thurston,FIAT,12,2015,7
Thurston,FORD,1,2013,47
Thurston,FORD,1,2014,28
Thurston,FORD,1,2015,25
Thurston,FORD,1,2016,21
Thurston,FORD,1,2017,14
Thurston,FORD,1,2018,4
Thurston,FORD,1,2019,10
Thurston,FORD,2,2013,35
Thurston,FORD,2,2014,15
Thurston,FORD,2,2015,23
Thurston,FORD,2,2016,10
Thurston,FORD,2,2017,8
Thurston,FORD,2,2019,4
Thurston,FORD,2,2020,3
Thurston,FORD,2,2021,6
Thurston,FORD,3,2013,29
Thurston,FORD,3,2014,19
Thurston,FORD,3,2015,18
Thurston,FORD,3,2016,13
Thurston,FORD,3,2017,13
Thurston,FORD,3,2018,1
Thurston,FORD,3,2021,12
Thurston,FORD,4,2013,41
Thurston,FORD,4,2014,18
Thurston,FORD,4,2015,11
Thurston,FORD,4,2016,26
Thurston,FORD,4,2017,15
Thurston,FORD,4,2018,4
Thurston,FORD,4,2019,2
Thurston,FORD,4,2020,2
Thurston,FORD,4,2021,14
Thurston,FORD,5,2013,43
Thurston,FORD,5,2014,23
Thurston,FORD,5,2015,10
Thurston,FORD,5,2016,20
Thurston,FORD,5,2017,19
Thurston,FORD,5,2018,1
Thurston,FORD,5,2020,4
Thurston,FORD,5,2021,16
Thurston,FORD,6,1999,1
Thurston,FORD,6,2013,39
Thurston,FORD,6,2014,23
Thurston,FORD,6,2015,6
Thurston,FORD,6,2016,23
Thurston,FORD,6,2017,19
Thurston,FORD,6,2019,2
Thurston,FORD,7,1999,1
Thurston,FORD,7,2013,37
Thurston,FORD,7,2014,20
Thurston,FORD,7,2015,15
Thurston,FORD,7,2016,24
Thurston,FORD,7,2017,16
Thurston,FORD,7,2020,2
Thurston,FORD,8,2013,44
Thurston,FORD,8,2014,43
Thurston,FORD,8,2015,11
Thurston,FORD,8,2016,36
Thurston,FORD,8,2017,20
Thurston,FORD,8,2020,2
Thurston,FORD,9,2013,32
Thurston,FORD,9,2014,33
Thurston,FORD,9,2015,16
Thurston,FORD,9,2016,32
Thurston,FORD,9,2017,13
Thurston,FORD,9,2018,4
Thurston,FORD,10,2013,25
Thurston,FORD,10,2014,31
Thurston,FORD,10,2015,16
Thurston,FORD,10,2016,20
Thurston,FORD,10,2017,7
Thurston,FORD,10,2020,1
Thurston,FORD,11,2013,22
Thurston,FORD,11,2014,13
Thurston,FORD,11,2015,4
Thurston,FORD,11,2016,22
Thurston,FORD,11,2017,15
Thurston,FORD,11,2018,3
Thurston,FORD,11,2019,4
Thurston,FORD,12,2013,31
Thurston,FORD,12,2014,26
Thurston,FORD,12,2015,20
Thurston,FORD,12,2016,14
Thurston,FORD,12,2017,24
Thurston,FORD,12,2018,2
Thurston,FORD,12,2019,2
Thurston,FORD,12,2020,1
Thurston,HONDA,1,2014,2
Thurston,HONDA,1,2018,10
Thurston,HONDA,1,2020,3
Thurston,HONDA,3,2018,15
Thurston,HONDA,3,2019,2
Thurston,HONDA,3,2020,2
Thurston,HONDA,4,2018,12
Thurston,HONDA,5,2018,14
Thurston,HONDA,5,2020,1
Thurston,HONDA,6,2018,7
Thurston,HONDA,7,2018,2
Thurston,HONDA,7,2019,2
Thurston,HONDA,7,2020,2
Thurston,HONDA,8,2018,5
Thurston,HONDA,9,2018,11
Thurston,HONDA,10,2018,1
Thurston,HONDA,11,2018,6
Thurston,HONDA,12,2018,13
Thurston,HYUNDAI,1,2016,20
Thurston,HYUNDAI,1,2019,3
Thurston,HYUNDAI,1,2020,2
Thurston,HYUNDAI,2,2016,9
Thurston,HYUNDAI,2,2020,4
Thurston,HYUNDAI,3,2016,25
Thurston,HYUNDAI,3,2017,1
Thurston,HYUNDAI,3,2018,2
Thurston,HYUNDAI,3,2020,5
Thurston,HYUNDAI,3,2021,4
Thurston,HYUNDAI,4,2016,19
Thurston,HYUNDAI,4,2019,2
